,user,gender,height,weight,item,size,star,content,size_eval,bright_eval,color_eval,thick_eval
804,LV 4 cho-i,남성, 181cm, 90kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],38,5,바지 편하고 두께도 좋아요 간절기에 입기 좋습니다.,보통이에요,보통이에요,보통이에요,보통이에요
805,LV 4 gs2park,남성, 174cm, 60kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],32,5,디자인 소재 등 제품 퀄리티가 맘에 들어요. 추천드립니다.,보통이에요,보통이에요,보통이에요,보통이에요
806,LV 5 싸디오마네,남성, 173cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [그레이],31,5,여름에 약간 덥지만 핏이 좋아서 자주 입을거 같아요,보통이에요,보통이에요,보통이에요,보통이에요
807,LV 7 pdh134,남성, 171cm, 62kg,테이퍼드 히든 밴딩 크롭 슬랙스 [크림],30,5,무탠다드 슬랙스는 믿고 사요 좋습니다 색깔별로 다 샀어요~,보통이에요,보통이에요,보통이에요,보통이에요
808,LV 6 간고등어요,남성, 180cm, 85kg,테이퍼드 히든 밴딩 크롭 슬랙스 [더스티 크림],34,5,색감 예쁘고 얇아서 시원하고 좋아요 같은제품 다른 색상보다는 조금 작은 느낌이예요,보통이에요,보통이에요,보통이에요,보통이에요
809,LV 3 jayh82,남성, 176cm, 64kg,테이퍼드 히든 밴딩 크롭 슬랙스 [미디엄 그레이],30,5,살짝 두께감이 있어서 봄가을에 입기 좋습니다핏이 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
810,LV 5 간호사스타킹,남성, 176cm, 75kg,테이퍼드 히든 밴딩 크롭 슬랙스 [차콜 그레이],32,5,블레이저와 같이 입으면 딱입니다.교복같은 색상이지만 교복같지않은 핏이라딱 좋습니다,보통이에요,보통이에요,보통이에요,보통이에요
811,LV 5 Dy.ray,남성, 176cm, 74kg,테이퍼드 히든 밴딩 크롭 슬랙스 [라이트 베이지],32,4,사이즈 딱 맞아요.여유있게 입으려면 한사이즈 업 해야 될 것 같아요.,작아요,보통이에요,보통이에요,얇아요
812,LV 4 kaesper,남성, 170cm, 73kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],32,4,무난한 검정 슬렉스입니다 두깨감도 적당하고 편하게 입을수 있어요,보통이에요,보통이에요,보통이에요,보통이에요
813,LV 5 실버_2011fa7a881e,남성, 170cm, 62kg,테이퍼드 히든 밴딩 크롭 슬랙스 [크림],32,5,색감도 너무 좋고 비침도 그닥 없고 다리 길이에 맞으면서도 허벅지에 여유가 있어서 너무 좋습니다.,보통이에요,보통이에요,보통이에요,보통이에요
814,LV 5 Check75,남성, 172cm, 64kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],31,5,이쁘고 편해요 가성비 좋았어요 배송도 아주 만족했어요,보통이에요,보통이에요,보통이에요,보통이에요
815,LV 3 본능저그로,남성, 172cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [핑크 베이지],30,5,하체가 좀 두꺼우신분들은 한 사이즈 업 추천드립니다. 아니신분들은 평소 허리사이즈. 정사이즈 가도 괜찮을 것 같아요. 키 172인 저에게 기장은 복숭아뼈 밑 까지 오네여ㅠㅠ 기장 수선해야 할 것 같습니다.,보통이에요,어두워요,보통이에요,두꺼워요
816,LV 5 뉴비_627cac17f2cb,남성, 175cm, 88kg,테이퍼드 히든 밴딩 크롭 슬랙스 [차콜 그레이],38,5,바지랑 예전에 샀던 차콜그레이 상의랑 같아서 셋업으로 좋네요 ,보통이에요,보통이에요,보통이에요,보통이에요
817,LV 3 새벽뉴비,남성, 170cm, 60kg,테이퍼드 히든 밴딩 크롭 슬랙스 [더스티 베이지],28,5,질감이 너무 좋습니다 입기 편하고 동창회때 적절할것갘습니다,보통이에요,보통이에요,보통이에요,보통이에요
818,LV 4 ho_eat,남성, 165cm, 62kg,테이퍼드 히든 밴딩 크롭 슬랙스 [더스티 베이지],29,4,무탠다드 슬랙스는 항상 잘 이용하고 있습니다사이즈가 구체적이어서 매우 좋음,보통이에요,보통이에요,보통이에요,보통이에요
819,LV 4 무송사,남성, 180cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [라이트 그레이],30,5,"슬랙스 사이즈로 고민을 수도없이 하다 고른 라이트그레이 슬랙스인데, 딱 제 키와 몸무게에 맞는 사이즈라 다행이었어요! 댄디한 룩 코디에 좋더라고요!",보통이에요,보통이에요,보통이에요,얇아요
820,LV 5 벤시몽,남성, 172cm, 98kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],33,5,돋생 면접볼 때 입는다고 해서 샀는데 면접보러 갈 때 입기 딱 좋네요!,보통이에요,보통이에요,보통이에요,보통이에요
821,LV 5 혹고탕,남성, 180cm, 83kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],34,5,허리는 33인데 허벅지가 안 맞아서 업해서 샀습니다. 전체적으로 통이 좀 커졌으면 좋겠네요 ㅠㅠ,보통이에요,보통이에요,보통이에요,보통이에요
822,LV 5 간호사스타킹,남성, 176cm, 75kg,테이퍼드 히든 밴딩 크롭 슬랙스 [더스티 베이지],32,5,역시 무탠다드 슬랙스이거 무조건 깔별로 가지고있어야합니다.더스타베이지 너무 이뻐요,보통이에요,보통이에요,보통이에요,보통이에요
823,LV 3 뉴비_1e779da2d20a,남성, 180cm, 71kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],32,5,핏감 좋읍니다. 180에 71kg로 마른체형 이지만 배가 좀 있읍니나. 하지만 자유늘 주네요뒷모습 사진은 엉덩이 핏감 때문에 올린거니 넘 불편해 하지 마시길,보통이에요,보통이에요,보통이에요,보통이에요
824,LV 3 만두6,남성, 168cm, 58kg,테이퍼드 히든 밴딩 크롭 슬랙스 [화이트],28,4,"우선 핏이나 착용감은 아주 좋아요정사이즈로 나온것 같은데, 제가 허벅지가 가는편인데 입어보니테이퍼드 핏보다는 살짝 슬림핏 쪽에 가까운거 같습니다. (저는 슬림핏을 선호하는 편이라 좋았음ㅎㅎ)혹시라도 슬림핏이 싫거나 허벅지가 조금 있으신 분은 사이즈 선택시 신중히 하셔야 될 거 같습니다아! 그리고 살짝 아쉬운 부분은 흰색이라서 비침이 있네요,입을때 속옷을 신경써서 입어야 할 것 같네요^^;;;",보통이에요,보통이에요,보통이에요,얇아요
825,LV 4 5273388a25b0c,남성, 178cm, 70kg,테이퍼드 히든 밴딩 크롭 슬랙스 [더스티 크림],30,5,상품색상마다사이즈나 두께가 다른것 같습니다...그래도 이쁘긴해요,보통이에요,보통이에요,보통이에요,보통이에요
826,LV 3 똥빱치,남성, 169cm, 71kg,테이퍼드 히든 밴딩 크롭 슬랙스 [미디엄 그레이],33,5,베이직한 미디엄 그레이 색깔이라 코디하기 쉬울듯,보통이에요,보통이에요,보통이에요,보통이에요
827,LV 4 주혜남친,남성, 176cm, 79kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],33,5,어떠한 상의와도 매치가능해서 좋은거같아요 감사합니다,보통이에요,보통이에요,보통이에요,보통이에요
828,LV 3 도밍고야,남성, 176cm, 65kg,테이퍼드 히든 밴딩 크롭 슬랙스 [미디엄 그레이],32,4,31 사면 밑위가 짧고 32 사면 허리가 너무 크고… 그래도 색감은 최고입니다,커요,보통이에요,보통이에요,보통이에요
829,LV 3 mariepr,남성, 172cm, 63kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],29,5,그냥 굳이 긴말 필요없이 무난한 아이템. 얇진 않으나 더울정도까진 아님,보통이에요,보통이에요,보통이에요,보통이에요
830,LV 3 렝비이,남성, 175cm, 69kg,테이퍼드 히든 밴딩 크롭 슬랙스 [라이트 그레이],32,5,색감도 원하던 색상이고 좋습니다. 제가 다리가 좀 짧은지 살짝 길이 수선 해야 이쁠듯,보통이에요,보통이에요,보통이에요,보통이에요
831,LV 3 뉴비_52d30843,남성, 180cm, 70kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],31,5,딱 기본형 슬렉스네요 ㅎ튀지 않고 사이즈가 적당해서 어느 스타일의 옷에나 잘 어울릴 것 같습니다!,보통이에요,보통이에요,보통이에요,보통이에요
832,LV 3 뉴비_52d30843,남성, 180cm, 70kg,테이퍼드 히든 밴딩 크롭 슬랙스 [라이트 베이지],31,5,색상이 딱 원하던 색입니다ㅎ두께도 적당해서 한여름 아니면  계속 입을 수 있겠네요ㅎ,보통이에요,보통이에요,보통이에요,보통이에요
833,LV 3 뉴비_8982a073e999,남성, 179cm, 75kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],32,5,가성비 최고네요질도 좋고 맨날 입고있어요가을에 딱 적당하네요,보통이에요,보통이에요,보통이에요,보통이에요
834,LV 5 남엽,여성, 173cm, 85kg,테이퍼드 히든 밴딩 크롭 슬랙스 [핑크 베이지],36,5,핑크 베이지 색상 가을에 여자가 입기에 무난하네요,보통이에요,보통이에요,보통이에요,보통이에요
835,LV 3 멤버_6342605a489f,남성, 175cm, 78kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],32,4,전에 입던 무신사 테이퍼드 슬랙스가 오래돼 재주문했습니다. 예전에 샀을땐 기장이 좀 길어 수선했던 거 같은데 요번엔 기장이 딱 맞아서 수선비가 안들어 좋네요. 175기준 딱 복숭아뼈 위쪽으로 옵니다.재질은 적당한 스판끼가 있어서 활동하기에 편리하고 색상은 화면에서 본 그대로의 블랙이라 무난합니다. 히든 밴딩이 있어서 허리도 편하네요.결론은 무탠다드 슬랙스는 언제나 가성비가 굿입니다!,보통이에요,어두워요,보통이에요,보통이에요
836,LV 3 핑요,여성, 176cm, 69kg,테이퍼드 히든 밴딩 크롭 슬랙스 [라이트 베이지],31,5,원단 짱짱하고 항상 입는 슬랙스입니다.이번것도 좋네요,보통이에요,보통이에요,보통이에요,보통이에요
837,LV 3 뉴비_2d6de28c,남성, 173cm, 72kg,테이퍼드 히든 밴딩 크롭 슬랙스 [라이트 베이지],30,5,크롲이라 안짤라도 되는 적당한 긴바지 기장감이 나와요 ㅋㅋ ,보통이에요,보통이에요,보통이에요,보통이에요
838,LV 3 INLOVEWITHH,남성, 177cm, 80kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],33,5,착용감 재질 가격 다 좋습니다 더 나은 선택지 찾는것도 힘들겠네요사이즈는 32가 저스트핏이지만 좀 여유롭게 33으로 했습니다,보통이에요,보통이에요,보통이에요,보통이에요
839,LV 4 hybuddy,남성, 174cm, 70kg,테이퍼드 히든 밴딩 크롭 슬랙스 [라이트 브라운],31,5,간절기에 입기 적당한 슬랙스입니다. 테이퍼드 핏으로 깖끔해서 좋네요.,보통이에요,보통이에요,보통이에요,보통이에요
840,LV 3 EE-SIEG,남성, 174cm, 69kg,테이퍼드 히든 밴딩 크롭 슬랙스 [라이트 그레이],31,5,"좋습니다 계속 재구매하고있고, 5벌째예요앞 단추도 가려지고, 옆구리쪽에 히든밴딩 있어서 어느정도 다 맞네요~",보통이에요,보통이에요,선명해요,보통이에요
841,LV 3 EE-SIEG,남성, 174cm, 69kg,테이퍼드 히든 밴딩 크롭 슬랙스 [라이트 베이지],31,5,"좋습니다 계속 재구매하고있고, 5벌째예요앞 단추도 가려지고, 옆구리쪽에 히든밴딩 있어서 어느정도 다 맞네요~",보통이에요,보통이에요,선명해요,보통이에요
842,LV 4 jiri_gu,남성, 177cm, 65kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블루 그레이],30,5,생각보다 훨씬 슬림하게 나와서 당황했지만 그래두 핏은 예뻐요,작아요,보통이에요,선명해요,보통이에요
843,LV 7 패린이성지,남성, 174cm, 69kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],31,5,다리가 굵은편이 아니라 보통29 30 정도 입어서 1-2업해서 사도 슬림하게 빠지네요,보통이에요,보통이에요,보통이에요,보통이에요
844,LV 3 Flerna,남성, 170cm, 40kg,테이퍼드 히든 밴딩 크롭 슬랙스 [더스티 베이지],26,5,적당히 두께감도 있고 사이즈도 나름 잘 맞아서 이번 가을부터 잘 입고 다닐 수 있을 듯합니다. 마음에 드네요.,보통이에요,어두워요,흐려요,보통이에요
845,LV 5 태주랑,남성, 184cm, 78kg,테이퍼드 히든 밴딩 크롭 슬랙스 [화이트],32,5,여름엔 흰색이죠특히 반팔카라니트와 매치업이 좋아요,보통이에요,밝아요,보통이에요,보통이에요
846,LV 4 5273388a25b0c,남성, 178cm, 70kg,테이퍼드 히든 밴딩 크롭 슬랙스 [라이트 베이지],30,5,핏괜찮아요허벅지가 조금타이트한데 신축성좋아서 괜찮아요사진보다 더 핏 이쁘니까 사세요~,보통이에요,보통이에요,보통이에요,보통이에요
847,LV 3 뉴비_d9200d38,남성, 180cm, 95kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],34,5,슬랙스 길이가 딱맞고 좋네요 항상 무신사 슬랙스만 입습니다,보통이에요,보통이에요,보통이에요,보통이에요
848,LV 5 자기관리 끝판왕,남성, 177cm, 72kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],31,5,티셔츠랑 입어도 핏이 되게 나오고 만족스러워요 색감 재질 모두 다 좋습니다,보통이에요,밝아요,선명해요,보통이에요
849,LV 3 꽁소원,남성, 175cm, 72kg,테이퍼드 히든 밴딩 크롭 슬랙스 [베이지],33,5,더위 안타시는 분들이라면 여름에도 입으실 수 있을거 같습니다.저는 더위를 많이 타서 날이 선선해지면 입을거 같아요!,보통이에요,보통이에요,보통이에요,보통이에요
850,LV 3 EE-SIEG,남성, 174cm, 69kg,테이퍼드 히든 밴딩 크롭 슬랙스 [라이트 그레이],31,5,"좋습니다 계속 재구매하고있고, 5벌째예요앞 단추도 가려지고, 옆구리쪽에 히든밴딩 있어서 어느정도 다 맞네요~",보통이에요,보통이에요,선명해요,보통이에요
851,LV 3 EE-SIEG,남성, 174cm, 69kg,테이퍼드 히든 밴딩 크롭 슬랙스 [라이트 베이지],31,5,"좋습니다 계속 재구매하고있고, 5벌째예요앞 단추도 가려지고, 옆구리쪽에 히든밴딩 있어서 어느정도 다 맞네요~",보통이에요,보통이에요,선명해요,보통이에요
852,LV 4 jiri_gu,남성, 177cm, 65kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블루 그레이],30,5,생각보다 훨씬 슬림하게 나와서 당황했지만 그래두 핏은 예뻐요,작아요,보통이에요,선명해요,보통이에요
853,LV 7 패린이성지,남성, 174cm, 69kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],31,5,다리가 굵은편이 아니라 보통29 30 정도 입어서 1-2업해서 사도 슬림하게 빠지네요,보통이에요,보통이에요,보통이에요,보통이에요
854,LV 3 Flerna,남성, 170cm, 40kg,테이퍼드 히든 밴딩 크롭 슬랙스 [더스티 베이지],26,5,적당히 두께감도 있고 사이즈도 나름 잘 맞아서 이번 가을부터 잘 입고 다닐 수 있을 듯합니다. 마음에 드네요.,보통이에요,어두워요,흐려요,보통이에요
855,LV 5 태주랑,남성, 184cm, 78kg,테이퍼드 히든 밴딩 크롭 슬랙스 [화이트],32,5,여름엔 흰색이죠특히 반팔카라니트와 매치업이 좋아요,보통이에요,밝아요,보통이에요,보통이에요
856,LV 4 5273388a25b0c,남성, 178cm, 70kg,테이퍼드 히든 밴딩 크롭 슬랙스 [라이트 베이지],30,5,핏괜찮아요허벅지가 조금타이트한데 신축성좋아서 괜찮아요사진보다 더 핏 이쁘니까 사세요~,보통이에요,보통이에요,보통이에요,보통이에요
857,LV 3 뉴비_d9200d38,남성, 180cm, 95kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],34,5,슬랙스 길이가 딱맞고 좋네요 항상 무신사 슬랙스만 입습니다,보통이에요,보통이에요,보통이에요,보통이에요
858,LV 5 자기관리 끝판왕,남성, 177cm, 72kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],31,5,티셔츠랑 입어도 핏이 되게 나오고 만족스러워요 색감 재질 모두 다 좋습니다,보통이에요,밝아요,선명해요,보통이에요
859,LV 3 꽁소원,남성, 175cm, 72kg,테이퍼드 히든 밴딩 크롭 슬랙스 [베이지],33,5,더위 안타시는 분들이라면 여름에도 입으실 수 있을거 같습니다.저는 더위를 많이 타서 날이 선선해지면 입을거 같아요!,보통이에요,보통이에요,보통이에요,보통이에요
860,LV 4 j0hoon,남성, 180cm, 82kg,테이퍼드 히든 밴딩 크롭 슬랙스 [라이트 베이지],33,3,기장이 짧고 사이즈가 생각보다 작아요 구래서 아쉽습니다.,작아요,보통이에요,보통이에요,보통이에요
861,LV 5 구글몬느,남성, 177cm, 85kg,테이퍼드 히든 밴딩 크롭 슬랙스 [라이트 베이지],34,5,입기너무편하고 사이즈도맘에들어요 너무편하네요,보통이에요,밝아요,선명해요,보통이에요
862,LV 4 뉴비_cc226710,남성, 180cm, 80kg,테이퍼드 히든 밴딩 크롭 슬랙스 [크림],33,5,핏도 괜찮고 재질도 괜찮고 배송도 빨라서 좋았어요,보통이에요,보통이에요,보통이에요,보통이에요
863,LV 3 맥반석남자,남성, 176cm, 76kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블루 그레이],33,5,딱 달라붙지도않고 펄렁거리지도않는 좋아하는 핏입니다. 컬러가 생각했던 것보다 꽤 미묘한데요. 첨부한 사진이랑 눈으로 실물 보는거랑 거의 흡사해요.,보통이에요,보통이에요,흐려요,보통이에요
864,LV 5 매클린,남성, 171cm, 66kg,테이퍼드 히든 밴딩 크롭 슬랙스 [라이트 베이지],32,5,사진상 주름 자글자글하게 나왔지만입고 걸어다니면 안저럽니다별 다섯개로 만족해요,보통이에요,보통이에요,보통이에요,보통이에요
865,LV 3 멤버_914317439bb0,남성, 179cm, 78kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],32,5,가격도 저렴한데 편해서 좋아요밴딩이 있고 테이퍼드 핏이라 핏도 예쁘네요,보통이에요,보통이에요,보통이에요,보통이에요
866,LV 5 뉴비_4742ee8e,남성, 162cm, 51kg,테이퍼드 히든 밴딩 크롭 슬랙스 [화이트],26,5,이쁜데 비침이 약간잇어요 그래도 자주입을듯요,보통이에요,보통이에요,보통이에요,보통이에요
867,LV 5 ismw,남성, 166cm, 63kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],30,5,옷 핏이 좋고 깔끔하고 가격대비 질이 매우 좋습니다.,작아요,보통이에요,보통이에요,두꺼워요
868,LV 3 두루치기김말자,남성, 176cm, 69kg,테이퍼드 히든 밴딩 크롭 슬랙스 [라이트 그레이],31,5,항상 입던 옷인데 추가로 구해하였습니다.원단 탄탄하고 좋습니다,보통이에요,보통이에요,보통이에요,보통이에요
869,LV 2 뉴비_44c128dae246,남성, 175cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [라이트 베이지],32,5,너무편하고 좋네요 진작살걸그랫어요 후후감사패여,보통이에요,보통이에요,보통이에요,보통이에요
870,LV 4 연리지나무,남성, 175cm, 67kg,테이퍼드 히든 밴딩 크롭 슬랙스 [미디엄 그레이],31,4,허리가 커서 줄였어요 다른곳은 잘맞아요 핏은 괜찮아요 ~,커요,보통이에요,보통이에요,보통이에요
871,LV 3 psh2610,남성, 170cm, 67kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],30,5,믿고 사는 무탠다드 슬랙스. 실패한 적이 없습니다.,보통이에요,보통이에요,보통이에요,보통이에요
872,LV 3 psh2610,남성, 170cm, 67kg,테이퍼드 히든 밴딩 크롭 슬랙스 [라이트 베이지],30,5,믿고 사는 무탠다드 슬랙스. 실패한 적이 없습니다.,보통이에요,보통이에요,보통이에요,보통이에요
873,LV 3 멤버_6a9a09ba1d8d,남성, 176cm, 75kg,테이퍼드 히든 밴딩 크롭 슬랙스 [크림],32,5,깔끔하이 이뻐요~~ 사서입어보셔요 후회안합니다!!,보통이에요,보통이에요,보통이에요,보통이에요
874,LV 4 전정호12,남성, 176cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [베이지],30,5,너무예쁘게 잘입고있습니다 기본템으로 하나씩 강추!,보통이에요,보통이에요,보통이에요,보통이에요
875,LV 3 뉴비_7ed1773c,남성, 173cm, 72kg,테이퍼드 히든 밴딩 크롭 슬랙스 [더스티 베이지],30,5,"잘 맞고 훌륭합니다.허리와 소재 자체가 늘어나서,좀 하체 얇으신분들은작게 입으셔도 될 듯 합니다.좋아요.",보통이에요,보통이에요,보통이에요,보통이에요
876,LV 2 뉴비_4b427d49d53c,남성, 171cm, 72kg,테이퍼드 히든 밴딩 크롭 슬랙스 [차콜 그레이],31,5,배송이 빠르며 기장은 한단정도 수선하면 딱 좋을 것 같아요,보통이에요,보통이에요,선명해요,보통이에요
877,LV 2 뉴비_71ea350d62f0,남성, 175cm, 65kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],30,5,전체적으로 라인이 이쁘게 나왔어요 30사이즈도 괜찮은데 31까지도 괜찮을거같아요 두께감은 좀 있습니다,보통이에요,보통이에요,보통이에요,두꺼워요
878,LV 4 뉴비_1cc3db82,남성, 181cm, 74kg,테이퍼드 히든 밴딩 크롭 슬랙스 [네이비],31,5,생각보다 조금 더 밝은 네이비 입니다. 지금은 입기 좀 두꺼운 편이고 선선할때 입으면 좋을것 같아요!,보통이에요,보통이에요,보통이에요,보통이에요
879,LV 5 구글몬느,남성, 177cm, 85kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],34,5,두께는 생각보다두껍고 잘늘어나서 불편하진않습니다,보통이에요,보통이에요,보통이에요,보통이에요
880,LV 3 기모123띠,남성, 177cm, 67kg,테이퍼드 히든 밴딩 크롭 슬랙스 [라이트 베이지],32,5,사이즈가 생각보다 널널해서 딱 적당하게 잘 산 것 같아요.,보통이에요,밝아요,보통이에요,얇아요
881,LV 3 뉴비_23677b8701c3,여성, 166cm, 54kg,테이퍼드 히든 밴딩 크롭 슬랙스 [크림],29,5,라이트 테이퍼드 맘에들어서 겨울용으로 삼 . 크림색 예뻐요,보통이에요,보통이에요,선명해요,두꺼워요
882,LV 4 940517A,남성, 181cm, 80kg,테이퍼드 히든 밴딩 크롭 슬랙스 [크림],33,5,색감이나 핏이 딱 원하던 바지입니다! 크림색 바지를 자주 사보지 않아서 걱정했는데 걱정과 다르게 너무 이뻐요 ㅎㅎ 두께감이 좀 있어서 날좀 시원해지면 입고 나가려구요!,보통이에요,보통이에요,보통이에요,보통이에요
883,LV 5 강검댕,여성, 167cm, 50kg,테이퍼드 히든 밴딩 크롭 슬랙스 [크림],30,5,"쨍한날씨에도 입기좋고, 편해요.역시 무신사 스탠다드는 최고!",보통이에요,밝아요,보통이에요,얇아요
884,LV 5 으갱이,남성, 178cm, 70kg,테이퍼드 히든 밴딩 크롭 슬랙스 [미디엄 그레이],31,4,밴딩이라 엄청 편해요 추리닝같습니다근데 기정이 좀 짧아요,보통이에요,보통이에요,보통이에요,보통이에요
885,LV 5 으갱이,남성, 178cm, 70kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],31,5,살이 쪄서 한 서이즈 큰걸로 구매했습니다편해요,보통이에요,보통이에요,보통이에요,보통이에요
886,LV 3 뉴비_1efe1170210d,남성, 180cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [라이트 그레이],30,5,핏 과 색감 신축성 모두 만족스럽네요 ! 다른색도 구매예정,보통이에요,보통이에요,보통이에요,보통이에요
887,LV 4 고마롭,남성, 174cm, 70kg,테이퍼드 히든 밴딩 크롭 슬랙스 [라이트 그레이],32,5,핏이랑 색깔이 너무 예뻐서 기본 템으로 좋을 거 같아요,보통이에요,밝아요,보통이에요,보통이에요
888,LV 3 종갼,남성, 174cm, 70kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],31,4,기본슬랙스 좋습니다사이즈 적당해요 한여름에는 좀 더울듯,보통이에요,보통이에요,보통이에요,보통이에요
889,LV 5 kjin77,남성, 177cm, 63kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],32,5,배송도 빠르고 좋습니다. 나중에 다시 재구매할 것 같아요.,작아요,보통이에요,보통이에요,보통이에요
890,LV 3 후니스르르,남성, 171cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],30,5,슬림핏 슬랙스 입니다~~ 기장은 손까락 한마디만 줄여야 할 것 같네용.,보통이에요,어두워요,선명해요,보통이에요
891,LV 4 크하앙,남성, 170cm, 65kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],31,5,여름 전쟁용으로 잘 입고있습니다 구김도 적고 밴딩있어서 벨트없이 편하네요,보통이에요,보통이에요,선명해요,얇아요
892,LV 2 뉴비_6be29ef55298,남성, 172cm, 67kg,테이퍼드 히든 밴딩 크롭 슬랙스 [더스티 크림],30,5,더스티크림 색상 자체가 너무 이뻐요. 이와같이 특이 색상이 많으면 좋겠습니다~!,보통이에요,보통이에요,보통이에요,보통이에요
893,LV 3 뉴비_836c4a8120c0,남성, 173cm, 65kg,테이퍼드 히든 밴딩 크롭 슬랙스 [네이비],30,5,정말 믿고 사는 무신사 슬렉스 입니다- 한여름엔 두꺼운 감이 있지만 세일하길래 하나 더 샀네요- :),보통이에요,보통이에요,보통이에요,보통이에요
894,LV 5 Kuany,남성, 172cm, 73kg,테이퍼드 히든 밴딩 크롭 슬랙스 [더스티 베이지],31,5,사이즈 기장 다 맘에들어요 아주 예쁩니다 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
895,LV 5 루화랑,남성, 176cm, 61kg,테이퍼드 히든 밴딩 크롭 슬랙스 [화이트],29,4,쨍하게 하얗고 안에 주머니는 비쳐요. 핏은 적당하고 좋아요,보통이에요,밝아요,보통이에요,보통이에요
896,LV 3 호이짜~,남성, 175cm, 72kg,테이퍼드 히든 밴딩 크롭 슬랙스 [네이비],30,5,소재는 봄가을에 입기 좋아요. 두깨는 적당하고 신축성도 좋아요,보통이에요,어두워요,보통이에요,보통이에요
897,LV 3 윤슬강민짱,남성, 179cm, 78kg,테이퍼드 히든 밴딩 크롭 슬랙스 [화이트],32,5,무신사 스탠다드 테이퍼드 히든 밴딩 크롭 슬랙스는 이세상 모든 슬랙스 중 단연 최고 입니다!!!그런데 화이트는 처음 구매해봤는데 생각보다 얇아서 여름빼고 입으려고 했는데 여름위주로 입어야 할 것 같네요..;;,보통이에요,밝아요,보통이에요,얇아요
898,LV 3 rjtjd,남성, 175cm, 72kg,테이퍼드 히든 밴딩 크롭 슬랙스 [핑크 베이지],31,5,다른 테이퍼드 31사이즈 입으면 살짝 남는데 이바지 31은 슬림해요 근데 주변에서 이쁘다고해요 색감도 굳 그래서 두개샀음 ㅋㅋ,보통이에요,보통이에요,보통이에요,보통이에요
899,LV 3 rjtjd,남성, 175cm, 72kg,테이퍼드 히든 밴딩 크롭 슬랙스 [핑크 베이지],31,5,다른 테이퍼드 31사이즈 입으면 살짝 남는데 이바지 31은 슬림해요 근데 주변에서 이쁘다고해요 색감도 굳,보통이에요,보통이에요,보통이에요,보통이에요
900,LV 3 후니스르르,남성, 171cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],30,4,슬림핏 슬랙스 입니다~~ 기장은 손까락 한마디만 줄여야 할 것 같네용.,보통이에요,어두워요,선명해요,보통이에요
901,LV 4 크하앙,남성, 170cm, 65kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],31,4,여름 전쟁용으로 잘 입고있습니다 구김도 적고 밴딩있어서 벨트없이 편하네요,보통이에요,보통이에요,선명해요,얇아요
902,LV 2 뉴비_6be29ef55298,남성, 172cm, 67kg,테이퍼드 히든 밴딩 크롭 슬랙스 [더스티 크림],30,4,더스티크림 색상 자체가 너무 이뻐요. 이와같이 특이 색상이 많으면 좋겠습니다~!,보통이에요,보통이에요,보통이에요,보통이에요
