,user,gender,height,weight,item,size,star,content,size_eval,bright_eval,color_eval,thick_eval
2132,LV 7 작은섬광,남성, 174cm, 82kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],31,4,마음에듭니다배송도빠르고요 전체적으로 마음에듭니다좋아요,보통이에요,보통이에요,보통이에요,보통이에요
2133,LV 4 뉴비_77b57ceb,남성, 170cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],34,5,딱 적당한 크롭에 허리밴딩까지 편한건 다있네요,보통이에요,보통이에요,보통이에요,보통이에요
2134,LV 6 하반기,남성, 170cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [미디엄 그레이],32,4,넉넉하니 언제어디서든 모든곳에서 잘입고있는 제품입니다,보통이에요,보통이에요,보통이에요,보통이에요
2135,LV 6 하반기,남성, 178cm, 72kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],32,4,넉넉하니 언제어디서든 모든곳에서 잘입고있는 제품입니다,보통이에요,보통이에요,보통이에요,보통이에요
2136,LV 4 한앤피스,남성, 168cm, 66kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],33,5,무신사 스탠다드 항상 즐겨입는데 이번에도 좋았습니다,보통이에요,보통이에요,보통이에요,보통이에요
2137,LV 3 전태민_1108,남성, 150cm, 50kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],27,5,사이즈도 적당해서 조금만 수선해서 입으면 좋을것같고 색도 만족합니다 ,커요,보통이에요,보통이에요,얇아요
2138,LV 7 작은섬광,남성, 174cm, 82kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],31,4,마음에듭니다배송도빠르고요 전체적으로 마음에듭니다좋아요,보통이에요,보통이에요,보통이에요,보통이에요
2139,LV 4 뉴비_77b57ceb,남성, 170cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],34,5,딱 적당한 크롭에 허리밴딩까지 편한건 다있네요,보통이에요,보통이에요,보통이에요,보통이에요
2140,LV 6 하반기,남성, 170cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [미디엄 그레이],32,4,넉넉하니 언제어디서든 모든곳에서 잘입고있는 제품입니다,보통이에요,보통이에요,보통이에요,보통이에요
2141,LV 6 하반기,남성, 178cm, 72kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],32,4,넉넉하니 언제어디서든 모든곳에서 잘입고있는 제품입니다,보통이에요,보통이에요,보통이에요,보통이에요
2142,LV 4 한앤피스,남성, 168cm, 66kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],33,5,무신사 스탠다드 항상 즐겨입는데 이번에도 좋았습니다,보통이에요,보통이에요,보통이에요,보통이에요
2143,LV 3 전태민_1108,남성, 150cm, 50kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],27,5,사이즈도 적당해서 조금만 수선해서 입으면 좋을것같고 색도 만족합니다 ,커요,보통이에요,보통이에요,얇아요
2144,LV 7 작은섬광,남성, 174cm, 82kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],31,4,마음에듭니다배송도빠르고요 전체적으로 마음에듭니다좋아요,보통이에요,보통이에요,보통이에요,보통이에요
2145,LV 4 뉴비_77b57ceb,남성, 170cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],34,5,딱 적당한 크롭에 허리밴딩까지 편한건 다있네요,보통이에요,보통이에요,보통이에요,보통이에요
2146,LV 6 하반기,남성, 170cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [미디엄 그레이],32,4,넉넉하니 언제어디서든 모든곳에서 잘입고있는 제품입니다,보통이에요,보통이에요,보통이에요,보통이에요
2147,LV 6 하반기,남성, 178cm, 72kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],32,4,넉넉하니 언제어디서든 모든곳에서 잘입고있는 제품입니다,보통이에요,보통이에요,보통이에요,보통이에요
2148,LV 4 한앤피스,남성, 168cm, 66kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],33,5,무신사 스탠다드 항상 즐겨입는데 이번에도 좋았습니다,보통이에요,보통이에요,보통이에요,보통이에요
2149,LV 3 전태민_1108,남성, 150cm, 50kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],27,5,사이즈도 적당해서 조금만 수선해서 입으면 좋을것같고 색도 만족합니다 ,커요,보통이에요,보통이에요,얇아요
2150,LV 7 작은섬광,남성, 174cm, 82kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],31,4,마음에듭니다배송도빠르고요 전체적으로 마음에듭니다좋아요,보통이에요,보통이에요,보통이에요,보통이에요
2151,LV 4 뉴비_77b57ceb,남성, 170cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],34,5,딱 적당한 크롭에 허리밴딩까지 편한건 다있네요,보통이에요,보통이에요,보통이에요,보통이에요
2152,LV 6 하반기,남성, 170cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [미디엄 그레이],32,4,넉넉하니 언제어디서든 모든곳에서 잘입고있는 제품입니다,보통이에요,보통이에요,보통이에요,보통이에요
2153,LV 6 하반기,남성, 178cm, 72kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],32,4,넉넉하니 언제어디서든 모든곳에서 잘입고있는 제품입니다,보통이에요,보통이에요,보통이에요,보통이에요
2154,LV 4 한앤피스,남성, 168cm, 66kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],33,5,무신사 스탠다드 항상 즐겨입는데 이번에도 좋았습니다,보통이에요,보통이에요,보통이에요,보통이에요
2155,LV 3 전태민_1108,남성, 150cm, 50kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],27,5,사이즈도 적당해서 조금만 수선해서 입으면 좋을것같고 색도 만족합니다 ,커요,보통이에요,보통이에요,얇아요
2156,LV 7 작은섬광,남성, 174cm, 82kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],31,4,마음에듭니다배송도빠르고요 전체적으로 마음에듭니다좋아요,보통이에요,보통이에요,보통이에요,보통이에요
2157,LV 4 뉴비_77b57ceb,남성, 170cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],34,5,딱 적당한 크롭에 허리밴딩까지 편한건 다있네요,보통이에요,보통이에요,보통이에요,보통이에요
2158,LV 6 하반기,남성, 170cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [미디엄 그레이],32,4,넉넉하니 언제어디서든 모든곳에서 잘입고있는 제품입니다,보통이에요,보통이에요,보통이에요,보통이에요
2159,LV 6 하반기,남성, 178cm, 72kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],32,4,넉넉하니 언제어디서든 모든곳에서 잘입고있는 제품입니다,보통이에요,보통이에요,보통이에요,보통이에요
2160,LV 4 한앤피스,남성, 168cm, 66kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],33,5,무신사 스탠다드 항상 즐겨입는데 이번에도 좋았습니다,보통이에요,보통이에요,보통이에요,보통이에요
2161,LV 3 전태민_1108,남성, 150cm, 50kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],27,5,사이즈도 적당해서 조금만 수선해서 입으면 좋을것같고 색도 만족합니다 ,커요,보통이에요,보통이에요,얇아요
2162,LV 7 작은섬광,남성, 174cm, 82kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],31,4,마음에듭니다배송도빠르고요 전체적으로 마음에듭니다좋아요,보통이에요,보통이에요,보통이에요,보통이에요
2163,LV 4 뉴비_77b57ceb,남성, 170cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],34,5,딱 적당한 크롭에 허리밴딩까지 편한건 다있네요,보통이에요,보통이에요,보통이에요,보통이에요
2164,LV 6 하반기,남성, 170cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [미디엄 그레이],32,4,넉넉하니 언제어디서든 모든곳에서 잘입고있는 제품입니다,보통이에요,보통이에요,보통이에요,보통이에요
2165,LV 6 하반기,남성, 178cm, 72kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],32,4,넉넉하니 언제어디서든 모든곳에서 잘입고있는 제품입니다,보통이에요,보통이에요,보통이에요,보통이에요
2166,LV 4 한앤피스,남성, 168cm, 66kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],33,5,무신사 스탠다드 항상 즐겨입는데 이번에도 좋았습니다,보통이에요,보통이에요,보통이에요,보통이에요
2167,LV 3 전태민_1108,남성, 150cm, 50kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],27,5,사이즈도 적당해서 조금만 수선해서 입으면 좋을것같고 색도 만족합니다 ,커요,보통이에요,보통이에요,얇아요
2168,LV 7 작은섬광,남성, 174cm, 82kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],31,4,마음에듭니다배송도빠르고요 전체적으로 마음에듭니다좋아요,보통이에요,보통이에요,보통이에요,보통이에요
2169,LV 4 뉴비_77b57ceb,남성, 170cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],34,5,딱 적당한 크롭에 허리밴딩까지 편한건 다있네요,보통이에요,보통이에요,보통이에요,보통이에요
2170,LV 6 하반기,남성, 170cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [미디엄 그레이],32,4,넉넉하니 언제어디서든 모든곳에서 잘입고있는 제품입니다,보통이에요,보통이에요,보통이에요,보통이에요
2171,LV 6 하반기,남성, 178cm, 72kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],32,4,넉넉하니 언제어디서든 모든곳에서 잘입고있는 제품입니다,보통이에요,보통이에요,보통이에요,보통이에요
2172,LV 4 한앤피스,남성, 168cm, 66kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],33,5,무신사 스탠다드 항상 즐겨입는데 이번에도 좋았습니다,보통이에요,보통이에요,보통이에요,보통이에요
2173,LV 3 전태민_1108,남성, 150cm, 50kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],27,5,사이즈도 적당해서 조금만 수선해서 입으면 좋을것같고 색도 만족합니다 ,커요,보통이에요,보통이에요,얇아요
2174,LV 7 작은섬광,남성, 174cm, 82kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],31,4,마음에듭니다배송도빠르고요 전체적으로 마음에듭니다좋아요,보통이에요,보통이에요,보통이에요,보통이에요
2175,LV 4 뉴비_77b57ceb,남성, 170cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],34,5,딱 적당한 크롭에 허리밴딩까지 편한건 다있네요,보통이에요,보통이에요,보통이에요,보통이에요
2176,LV 6 하반기,남성, 170cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [미디엄 그레이],32,4,넉넉하니 언제어디서든 모든곳에서 잘입고있는 제품입니다,보통이에요,보통이에요,보통이에요,보통이에요
2177,LV 6 하반기,남성, 178cm, 72kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],32,4,넉넉하니 언제어디서든 모든곳에서 잘입고있는 제품입니다,보통이에요,보통이에요,보통이에요,보통이에요
2178,LV 4 한앤피스,남성, 168cm, 66kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],33,5,무신사 스탠다드 항상 즐겨입는데 이번에도 좋았습니다,보통이에요,보통이에요,보통이에요,보통이에요
2179,LV 3 전태민_1108,남성, 150cm, 50kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],27,5,사이즈도 적당해서 조금만 수선해서 입으면 좋을것같고 색도 만족합니다 ,커요,보통이에요,보통이에요,얇아요
2180,LV 7 작은섬광,남성, 174cm, 82kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],31,4,마음에듭니다배송도빠르고요 전체적으로 마음에듭니다좋아요,보통이에요,보통이에요,보통이에요,보통이에요
2181,LV 4 뉴비_77b57ceb,남성, 170cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],34,5,딱 적당한 크롭에 허리밴딩까지 편한건 다있네요,보통이에요,보통이에요,보통이에요,보통이에요
2182,LV 6 하반기,남성, 170cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [미디엄 그레이],32,4,넉넉하니 언제어디서든 모든곳에서 잘입고있는 제품입니다,보통이에요,보통이에요,보통이에요,보통이에요
2183,LV 6 하반기,남성, 178cm, 72kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],32,4,넉넉하니 언제어디서든 모든곳에서 잘입고있는 제품입니다,보통이에요,보통이에요,보통이에요,보통이에요
2184,LV 4 한앤피스,남성, 168cm, 66kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],33,5,무신사 스탠다드 항상 즐겨입는데 이번에도 좋았습니다,보통이에요,보통이에요,보통이에요,보통이에요
2185,LV 3 전태민_1108,남성, 150cm, 50kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],27,5,사이즈도 적당해서 조금만 수선해서 입으면 좋을것같고 색도 만족합니다 ,커요,보통이에요,보통이에요,얇아요
2186,LV 7 작은섬광,남성, 174cm, 82kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],31,4,마음에듭니다배송도빠르고요 전체적으로 마음에듭니다좋아요,보통이에요,보통이에요,보통이에요,보통이에요
2187,LV 4 뉴비_77b57ceb,남성, 170cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],34,5,딱 적당한 크롭에 허리밴딩까지 편한건 다있네요,보통이에요,보통이에요,보통이에요,보통이에요
2188,LV 6 하반기,남성, 170cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [미디엄 그레이],32,4,넉넉하니 언제어디서든 모든곳에서 잘입고있는 제품입니다,보통이에요,보통이에요,보통이에요,보통이에요
2189,LV 6 하반기,남성, 178cm, 72kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],32,4,넉넉하니 언제어디서든 모든곳에서 잘입고있는 제품입니다,보통이에요,보통이에요,보통이에요,보통이에요
2190,LV 4 한앤피스,남성, 168cm, 66kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],33,5,무신사 스탠다드 항상 즐겨입는데 이번에도 좋았습니다,보통이에요,보통이에요,보통이에요,보통이에요
2191,LV 3 전태민_1108,남성, 150cm, 50kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],27,5,사이즈도 적당해서 조금만 수선해서 입으면 좋을것같고 색도 만족합니다 ,커요,보통이에요,보통이에요,얇아요
2192,LV 7 작은섬광,남성, 174cm, 82kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],31,4,마음에듭니다배송도빠르고요 전체적으로 마음에듭니다좋아요,보통이에요,보통이에요,보통이에요,보통이에요
2193,LV 4 뉴비_77b57ceb,남성, 170cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],34,5,딱 적당한 크롭에 허리밴딩까지 편한건 다있네요,보통이에요,보통이에요,보통이에요,보통이에요
2194,LV 6 하반기,남성, 170cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [미디엄 그레이],32,4,넉넉하니 언제어디서든 모든곳에서 잘입고있는 제품입니다,보통이에요,보통이에요,보통이에요,보통이에요
2195,LV 6 하반기,남성, 178cm, 72kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],32,4,넉넉하니 언제어디서든 모든곳에서 잘입고있는 제품입니다,보통이에요,보통이에요,보통이에요,보통이에요
2196,LV 4 한앤피스,남성, 168cm, 66kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],33,5,무신사 스탠다드 항상 즐겨입는데 이번에도 좋았습니다,보통이에요,보통이에요,보통이에요,보통이에요
2197,LV 3 전태민_1108,남성, 150cm, 50kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],27,5,사이즈도 적당해서 조금만 수선해서 입으면 좋을것같고 색도 만족합니다 ,커요,보통이에요,보통이에요,얇아요
2198,LV 7 작은섬광,남성, 174cm, 82kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],31,4,마음에듭니다배송도빠르고요 전체적으로 마음에듭니다좋아요,보통이에요,보통이에요,보통이에요,보통이에요
2199,LV 4 뉴비_77b57ceb,남성, 170cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],34,5,딱 적당한 크롭에 허리밴딩까지 편한건 다있네요,보통이에요,보통이에요,보통이에요,보통이에요
2200,LV 6 하반기,남성, 170cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [미디엄 그레이],32,4,넉넉하니 언제어디서든 모든곳에서 잘입고있는 제품입니다,보통이에요,보통이에요,보통이에요,보통이에요
2201,LV 6 하반기,남성, 178cm, 72kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],32,4,넉넉하니 언제어디서든 모든곳에서 잘입고있는 제품입니다,보통이에요,보통이에요,보통이에요,보통이에요
2202,LV 4 한앤피스,남성, 168cm, 66kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],33,5,무신사 스탠다드 항상 즐겨입는데 이번에도 좋았습니다,보통이에요,보통이에요,보통이에요,보통이에요
2203,LV 3 전태민_1108,남성, 150cm, 50kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],27,5,사이즈도 적당해서 조금만 수선해서 입으면 좋을것같고 색도 만족합니다 ,커요,보통이에요,보통이에요,얇아요
2204,LV 7 작은섬광,남성, 174cm, 82kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],31,4,마음에듭니다배송도빠르고요 전체적으로 마음에듭니다좋아요,보통이에요,보통이에요,보통이에요,보통이에요
2205,LV 4 뉴비_77b57ceb,남성, 170cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],34,5,딱 적당한 크롭에 허리밴딩까지 편한건 다있네요,보통이에요,보통이에요,보통이에요,보통이에요
2206,LV 6 하반기,남성, 170cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [미디엄 그레이],32,4,넉넉하니 언제어디서든 모든곳에서 잘입고있는 제품입니다,보통이에요,보통이에요,보통이에요,보통이에요
2207,LV 6 하반기,남성, 178cm, 72kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],32,4,넉넉하니 언제어디서든 모든곳에서 잘입고있는 제품입니다,보통이에요,보통이에요,보통이에요,보통이에요
2208,LV 4 한앤피스,남성, 168cm, 66kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],33,5,무신사 스탠다드 항상 즐겨입는데 이번에도 좋았습니다,보통이에요,보통이에요,보통이에요,보통이에요
2209,LV 3 전태민_1108,남성, 150cm, 50kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],27,5,사이즈도 적당해서 조금만 수선해서 입으면 좋을것같고 색도 만족합니다 ,커요,보통이에요,보통이에요,얇아요
2210,LV 7 작은섬광,남성, 174cm, 82kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],31,4,마음에듭니다배송도빠르고요 전체적으로 마음에듭니다좋아요,보통이에요,보통이에요,보통이에요,보통이에요
2211,LV 4 뉴비_77b57ceb,남성, 170cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],34,5,딱 적당한 크롭에 허리밴딩까지 편한건 다있네요,보통이에요,보통이에요,보통이에요,보통이에요
2212,LV 6 하반기,남성, 170cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [미디엄 그레이],32,4,넉넉하니 언제어디서든 모든곳에서 잘입고있는 제품입니다,보통이에요,보통이에요,보통이에요,보통이에요
2213,LV 6 하반기,남성, 178cm, 72kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],32,4,넉넉하니 언제어디서든 모든곳에서 잘입고있는 제품입니다,보통이에요,보통이에요,보통이에요,보통이에요
2214,LV 4 한앤피스,남성, 168cm, 66kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],33,5,무신사 스탠다드 항상 즐겨입는데 이번에도 좋았습니다,보통이에요,보통이에요,보통이에요,보통이에요
2215,LV 3 전태민_1108,남성, 150cm, 50kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],27,5,사이즈도 적당해서 조금만 수선해서 입으면 좋을것같고 색도 만족합니다 ,커요,보통이에요,보통이에요,얇아요
2216,LV 7 작은섬광,남성, 174cm, 82kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],31,4,마음에듭니다배송도빠르고요 전체적으로 마음에듭니다좋아요,보통이에요,보통이에요,보통이에요,보통이에요
2217,LV 4 뉴비_77b57ceb,남성, 170cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],34,5,딱 적당한 크롭에 허리밴딩까지 편한건 다있네요,보통이에요,보통이에요,보통이에요,보통이에요
2218,LV 6 하반기,남성, 170cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [미디엄 그레이],32,4,넉넉하니 언제어디서든 모든곳에서 잘입고있는 제품입니다,보통이에요,보통이에요,보통이에요,보통이에요
2219,LV 6 하반기,남성, 178cm, 72kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],32,4,넉넉하니 언제어디서든 모든곳에서 잘입고있는 제품입니다,보통이에요,보통이에요,보통이에요,보통이에요
2220,LV 4 한앤피스,남성, 168cm, 66kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],33,5,무신사 스탠다드 항상 즐겨입는데 이번에도 좋았습니다,보통이에요,보통이에요,보통이에요,보통이에요
2221,LV 3 전태민_1108,남성, 150cm, 50kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],27,5,사이즈도 적당해서 조금만 수선해서 입으면 좋을것같고 색도 만족합니다 ,커요,보통이에요,보통이에요,얇아요
2222,LV 7 작은섬광,남성, 174cm, 82kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],31,4,마음에듭니다배송도빠르고요 전체적으로 마음에듭니다좋아요,보통이에요,보통이에요,보통이에요,보통이에요
2223,LV 4 뉴비_77b57ceb,남성, 170cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],34,5,딱 적당한 크롭에 허리밴딩까지 편한건 다있네요,보통이에요,보통이에요,보통이에요,보통이에요
2224,LV 6 하반기,남성, 170cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [미디엄 그레이],32,4,넉넉하니 언제어디서든 모든곳에서 잘입고있는 제품입니다,보통이에요,보통이에요,보통이에요,보통이에요
2225,LV 6 하반기,남성, 178cm, 72kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],32,4,넉넉하니 언제어디서든 모든곳에서 잘입고있는 제품입니다,보통이에요,보통이에요,보통이에요,보통이에요
2226,LV 4 한앤피스,남성, 168cm, 66kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],33,5,무신사 스탠다드 항상 즐겨입는데 이번에도 좋았습니다,보통이에요,보통이에요,보통이에요,보통이에요
2227,LV 3 전태민_1108,남성, 150cm, 50kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],27,5,사이즈도 적당해서 조금만 수선해서 입으면 좋을것같고 색도 만족합니다 ,커요,보통이에요,보통이에요,얇아요
2228,LV 7 작은섬광,남성, 174cm, 82kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],31,4,마음에듭니다배송도빠르고요 전체적으로 마음에듭니다좋아요,보통이에요,보통이에요,보통이에요,보통이에요
2229,LV 4 뉴비_77b57ceb,남성, 170cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],34,5,딱 적당한 크롭에 허리밴딩까지 편한건 다있네요,보통이에요,보통이에요,보통이에요,보통이에요
2230,LV 6 하반기,남성, 170cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [미디엄 그레이],32,4,넉넉하니 언제어디서든 모든곳에서 잘입고있는 제품입니다,보통이에요,보통이에요,보통이에요,보통이에요
2231,LV 6 하반기,남성, 178cm, 72kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],32,4,넉넉하니 언제어디서든 모든곳에서 잘입고있는 제품입니다,보통이에요,보통이에요,보통이에요,보통이에요
2232,LV 4 한앤피스,남성, 168cm, 66kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],33,5,무신사 스탠다드 항상 즐겨입는데 이번에도 좋았습니다,보통이에요,보통이에요,보통이에요,보통이에요
2233,LV 3 전태민_1108,남성, 150cm, 50kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],27,5,사이즈도 적당해서 조금만 수선해서 입으면 좋을것같고 색도 만족합니다 ,커요,보통이에요,보통이에요,얇아요
2234,LV 7 작은섬광,남성, 174cm, 82kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],31,4,마음에듭니다배송도빠르고요 전체적으로 마음에듭니다좋아요,보통이에요,보통이에요,보통이에요,보통이에요
2235,LV 4 뉴비_77b57ceb,남성, 170cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],34,5,딱 적당한 크롭에 허리밴딩까지 편한건 다있네요,보통이에요,보통이에요,보통이에요,보통이에요
2236,LV 6 하반기,남성, 170cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [미디엄 그레이],32,4,넉넉하니 언제어디서든 모든곳에서 잘입고있는 제품입니다,보통이에요,보통이에요,보통이에요,보통이에요
2237,LV 6 하반기,남성, 178cm, 72kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],32,4,넉넉하니 언제어디서든 모든곳에서 잘입고있는 제품입니다,보통이에요,보통이에요,보통이에요,보통이에요
2238,LV 4 한앤피스,남성, 168cm, 66kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],33,5,무신사 스탠다드 항상 즐겨입는데 이번에도 좋았습니다,보통이에요,보통이에요,보통이에요,보통이에요
2239,LV 3 전태민_1108,남성, 150cm, 50kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],27,5,사이즈도 적당해서 조금만 수선해서 입으면 좋을것같고 색도 만족합니다 ,커요,보통이에요,보통이에요,얇아요
2240,LV 7 작은섬광,남성, 174cm, 82kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],31,4,마음에듭니다배송도빠르고요 전체적으로 마음에듭니다좋아요,보통이에요,보통이에요,보통이에요,보통이에요
2241,LV 4 뉴비_77b57ceb,남성, 170cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],34,5,딱 적당한 크롭에 허리밴딩까지 편한건 다있네요,보통이에요,보통이에요,보통이에요,보통이에요
2242,LV 6 하반기,남성, 170cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [미디엄 그레이],32,4,넉넉하니 언제어디서든 모든곳에서 잘입고있는 제품입니다,보통이에요,보통이에요,보통이에요,보통이에요
2243,LV 6 하반기,남성, 178cm, 72kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],32,4,넉넉하니 언제어디서든 모든곳에서 잘입고있는 제품입니다,보통이에요,보통이에요,보통이에요,보통이에요
2244,LV 4 한앤피스,남성, 168cm, 66kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],33,5,무신사 스탠다드 항상 즐겨입는데 이번에도 좋았습니다,보통이에요,보통이에요,보통이에요,보통이에요
2245,LV 3 전태민_1108,남성, 150cm, 50kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],27,5,사이즈도 적당해서 조금만 수선해서 입으면 좋을것같고 색도 만족합니다 ,커요,보통이에요,보통이에요,얇아요
2246,LV 7 작은섬광,남성, 174cm, 82kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],31,4,마음에듭니다배송도빠르고요 전체적으로 마음에듭니다좋아요,보통이에요,보통이에요,보통이에요,보통이에요
2247,LV 4 뉴비_77b57ceb,남성, 170cm, 68kg,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],34,5,딱 적당한 크롭에 허리밴딩까지 편한건 다있네요,보통이에요,보통이에요,보통이에요,보통이에요
