,user,gender,height,weight,item,size,star,content,size_eval,bright_eval,color_eval,thick_eval
962,LV 3 강노노,남성, 186cm, 99kg,2 TONE ARCH HOODIE NAVY / ROYAL BLUE,XL,5,"아주 이쁘고 좋습니다만 사이즈가 조금 작네요,레이어드티는 조금 낌!",작아요,보통이에요,보통이에요,얇아요
963,LV 2 재군님,남성, 169cm, 72kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),5,우선 배송이 빨라서 좋았습니다. 상품 받았는데 사진에서 봤던거랑 똑같났습니다. 디자인도 마음에 들고 색상도 마음에 들었습니다. 잘 입겠습니다. 또 이용하겠습니다.,보통이에요,보통이에요,선명해요,보통이에요
964,LV 3 뇨후,여성, 175cm, 70kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),5,소매부분이 짱짱해서 제일 맘에 들고 비교적 박시한 스타일의 후드는 아니지만 길이가 길어요,커요,보통이에요,선명해요,보통이에요
965,LV 3 뉴비_38b25b18,남성, 170cm, 65kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),5,전역선물로 사줬는데 가장 기본템이라서 좋대요!,보통이에요,보통이에요,보통이에요,보통이에요
966,LV 5 무신쿡,남성, 178cm, 72kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),5,"제 스펙 기준 L 사이즈 조금 끼는 느낌. 처음으로 산 예일 브랜드 옷인데, 무난하게 마음에 듭니다.사이즈 선택이 조금 아쉽네요. 살짝 루즈한 느낌을 좋아하시는 분들은 XL로 가즈아.",보통이에요,보통이에요,보통이에요,보통이에요
967,LV 3 뉴비_5f8502fbdb87,남성, 163cm, 51kg,(22FW) 2 TONE ARCH HOODIE BLACK,M,4,예약배송이라 한참 기다리다 받았는데 블프 세일해서 만원 넘게 더 비싼 가격에 사서 맘은 쓰리지만 옷은 맘에 듭니다. 사이즈도 딱 좋아요. 아들 대신 키가 비슷한 엄마가 입고 후기 작성해요~ㅎ,보통이에요,보통이에요,보통이에요,보통이에요
968,LV 3 멤버_491b3bd5e21e,여성, 165cm, 70kg,(22FW) 2 TONE ARCH HOODIE GRAY,XL(논기모),5,두툼하고 좋아요한겨울까진 힘들것같아요초겨울정도까지?,보통이에요,보통이에요,보통이에요,보통이에요
969,LV 3 뉴비_60400cf211dd,남성, 180cm, 67kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),5,그레이색이 이쁘네요블랙도 주문하려구요프린팅이 선명해서 사진도 잘나오네요도톰하니 재질 좋아요,보통이에요,보통이에요,선명해요,보통이에요
970,LV 5 바다조아용,남성, 172cm, 64kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),5,데일리로 입기 좋아요 엄청 두껍지는 않아서 추운 겨울에는 패딩 이너정도로 입어야 할 것 같아요,커요,보통이에요,선명해요,두꺼워요
971,LV 3 nani2323,여성, 168cm, 55kg,(22FW) 2 TONE ARCH HOODIE BLACK,M,5,이뻐요 기본아이템 핏도 맘에들어요 다른색상도 추가주문할래요,보통이에요,보통이에요,선명해요,보통이에요
972,LV 3 강노노,남성, 186cm, 99kg,2 TONE ARCH HOODIE NAVY / ROYAL BLUE,XL,5,"아주 이쁘고 좋습니다만 사이즈가 조금 작네요,레이어드티는 조금 낌!",작아요,보통이에요,보통이에요,얇아요
973,LV 2 재군님,남성, 169cm, 72kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),5,우선 배송이 빨라서 좋았습니다. 상품 받았는데 사진에서 봤던거랑 똑같났습니다. 디자인도 마음에 들고 색상도 마음에 들었습니다. 잘 입겠습니다. 또 이용하겠습니다.,보통이에요,보통이에요,선명해요,보통이에요
974,LV 3 뇨후,여성, 175cm, 70kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),5,소매부분이 짱짱해서 제일 맘에 들고 비교적 박시한 스타일의 후드는 아니지만 길이가 길어요,커요,보통이에요,선명해요,보통이에요
975,LV 3 뉴비_38b25b18,남성, 170cm, 65kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),5,전역선물로 사줬는데 가장 기본템이라서 좋대요!,보통이에요,보통이에요,보통이에요,보통이에요
976,LV 5 무신쿡,남성, 178cm, 72kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),5,"제 스펙 기준 L 사이즈 조금 끼는 느낌. 처음으로 산 예일 브랜드 옷인데, 무난하게 마음에 듭니다.사이즈 선택이 조금 아쉽네요. 살짝 루즈한 느낌을 좋아하시는 분들은 XL로 가즈아.",보통이에요,보통이에요,보통이에요,보통이에요
977,LV 3 뉴비_5f8502fbdb87,남성, 163cm, 51kg,(22FW) 2 TONE ARCH HOODIE BLACK,M,4,예약배송이라 한참 기다리다 받았는데 블프 세일해서 만원 넘게 더 비싼 가격에 사서 맘은 쓰리지만 옷은 맘에 듭니다. 사이즈도 딱 좋아요. 아들 대신 키가 비슷한 엄마가 입고 후기 작성해요~ㅎ,보통이에요,보통이에요,보통이에요,보통이에요
978,LV 3 멤버_491b3bd5e21e,여성, 165cm, 70kg,(22FW) 2 TONE ARCH HOODIE GRAY,XL(논기모),5,두툼하고 좋아요한겨울까진 힘들것같아요초겨울정도까지?,보통이에요,보통이에요,보통이에요,보통이에요
979,LV 3 뉴비_60400cf211dd,남성, 180cm, 67kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),5,그레이색이 이쁘네요블랙도 주문하려구요프린팅이 선명해서 사진도 잘나오네요도톰하니 재질 좋아요,보통이에요,보통이에요,선명해요,보통이에요
980,LV 3 뉴비_60400cf211dd,남성, 180cm, 67kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),5,그레이색이 이쁘네요블랙도 주문하려구요프린팅이 선명해서 사진도 잘나오네요도톰하니 재질 좋아요,보통이에요,보통이에요,선명해요,보통이에요
981,LV 4 웰케켘,남성, 177cm, 75kg,(22FW) 2 TONE ARCH HOODIE NAVY,L,5,기모가 없어서 별로 두툼하진 않음. 그래도 짱짱해서 잘 입을듯,보통이에요,보통이에요,보통이에요,보통이에요
982,LV 3 뉴비_39e86dca,남성, 174cm, 67kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),5,그냥 너무 이쁘고 핏도 좋고 블프로 싸게 사서 더 좋음 ,보통이에요,보통이에요,보통이에요,보통이에요
983,LV 4 8월7일우천,남성, 183cm, 71kg,(22FW) 2 TONE ARCH HOODIE BLACK,M,5,160  여자가 입었는데 잘맞네요약간 기장이 짧은데 예쁘네요,보통이에요,보통이에요,보통이에요,보통이에요
984,LV 3 뉴비_b01a76d03b20,남성, 178cm, 75kg,(22FW) 2 TONE ARCH HOODIE GRAY,XL(논기모),5,적당히 이쁨가격좀 있는데 세일할때 사서 행복시보리들 짱짱해서 좋고 허리 시보리 짱짱해서 크롭으로 입을수도 있음 짱,보통이에요,보통이에요,보통이에요,보통이에요
985,LV 3 크리스리78,남성, 175cm, 60kg,(22FW) 2 TONE ARCH HOODIE GRAY,M(논기모),5,저렴한 가격에 잘 산것 같아요 커플티로 매우만족합니다 단 냄새는 조금 나네요 날라가겠죠? 여튼 좋습니다,커요,보통이에요,선명해요,보통이에요
986,LV 5 브론즈_763c9863216,여성, 160cm, 52kg,(22FW) 2 TONE ARCH HOODIE GRAY,S(논기모),5,딱맞네요.한치수커도 괜찮을것같은데 길이감이 조금 아쉽네요.,보통이에요,보통이에요,보통이에요,보통이에요
987,LV 3 반뒤뒤,남성, 168cm, 62kg,(22FW) 2 TONE ARCH HOODIE BLACK,M,5,살까 말까 많이 고민했는데 사는 사람이 많은 걸 보니 사기로 했어요.기대보다 너ㅓ무 좋아요. 추천합니다,보통이에요,보통이에요,보통이에요,보통이에요
988,LV 4 파스타먹기,남성, 170cm, 68kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),4,사이즈도 적당히 오버핏이고 이뻐요 다만 주변에 너무 많이 보이는게 흠,보통이에요,보통이에요,보통이에요,보통이에요
989,LV 2 rlawndnjs0731,남성, 173cm, 55kg,(22FW) 2 TONE ARCH HOODIE BLACK,M,5,하의랑 같이시켯는데 기장도 딱 맞고 두꺼워서 겨울에 잘입고 다닐수 있을거 같아요,보통이에요,보통이에요,선명해요,보통이에요
990,LV 2 rlawndnjs0731,남성, 173cm, 55kg,(22FW) 2 TONE ARCH HOODIE BLACK,M,5,하의랑 같이시켯는데 기장도 딱 맞고 두꺼워서 겨울에 잘입고 다닐수 있을거 같아요,보통이에요,보통이에요,선명해요,보통이에요
991,LV 5 limgosn,남성, 180cm, 76kg,(22FW) 2 TONE ARCH HOODIE NAVY,XL,5,편하게 입을수있는 후드티 각이 잘 안잡히는대신 무게는 가벼워요 장단점이있는거같아용,보통이에요,보통이에요,보통이에요,보통이에요
992,LV 4 붕어없는 붕어빵,여성, 170cm, 55kg,(22FW) 2 TONE ARCH HOODIE NAVY,M,5,온라인에서 봤던 색 그대로 와서 만족하구요! 옷 두께는 얇은과 보통의 중간이라서 초가을쯤에 입으면 딱 좋은 것 같습니다 :D ,보통이에요,보통이에요,선명해요,보통이에요
993,LV 4 G_G0805,남성, 174cm, 74kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),5,사이즈도 적당하고 색감이 선명해서 좋아요 자주 입을 것 같아요 ㅎㅎ,보통이에요,밝아요,보통이에요,보통이에요
994,LV 3 혜령이지롱,여성, 160cm, 46kg,(22FW) 2 TONE ARCH HOODIE NAVY,S,5,핏도 이쁘고 생각했던것도 더 이쁘네융 추천드립당,보통이에요,보통이에요,보통이에요,보통이에요
995,LV 2 Wndui,여성, 163cm, 58kg,(22FW) 2 TONE ARCH HOODIE NAVY,M,3,M사이즈 작을까봐 L시키려 했는데 절대 안 돼요... m도 커요 제발 m시키세요 엉덩이 다 덮어요 그리고 길이가 좀 애매해요 원하던 핏은 아니더라구요 구냥 잘 입어보려구요,커요,보통이에요,보통이에요,보통이에요
996,LV 3 joon Y,남성, 170cm, 67kg,(22FW) 2 TONE ARCH HOODIE GRAY,XL(논기모),4,엑스라지인데 아주 쪼오오슴 작은데 그래도 색이랑 글자가 이뻐서 만족해요,보통이에요,보통이에요,선명해요,보통이에요
997,LV 4 윤쑤,남성, 171cm, 74kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),5,두툼 하니 겨울에 입기 좋을 것 같습니다. 사이즈는 조금 넉넉한걸원하시면 한사이즈 큰컬로 시키세여~,보통이에요,보통이에요,보통이에요,두꺼워요
998,LV 5 화수89,남성, 177cm, 69kg,(22FW) 2 TONE ARCH HOODIE GRAY,XL(논기모),5,아주 맘에들어요 사진이랑 똑같구요 생각한그대로에 제품이라 더욱 맘에 드네요,보통이에요,보통이에요,보통이에요,보통이에요
999,LV 5 호진쿠,남성, 167cm, 61kg,2 TONE ARCH HOODIE GRAY / ROYAL BLUE,L,5,배송 완전 빠르고 로고가 파란색이라 더 이뻐요 마음에 들어용,커요,밝아요,선명해요,보통이에요
1000,LV 3 뀨92,남성, 174cm, 80kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),5,기장도 좋고 몸에 열이 많아 기모로는 안했지만 아주 좋은거 같아요 사이즈도 딱 맞고 좋네요,보통이에요,보통이에요,보통이에요,보통이에요
1001,LV 3 뉴비_3f33b02eca7b,남성, 170cm, 70kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),5,아들 생일선물로 사줬는데  넘좋아하네요재질도좋고 배송도빠르고좋아요,보통이에요,보통이에요,선명해요,보통이에요
1002,LV 3 저비야,여성, 160cm, 53kg,(22FW) 2 TONE ARCH HOODIE GRAY,S(논기모),5,일단 편하고 어디서든 잘 어울린다후드는 좀 작은편이고 어깨는 넓은편인듯기본으로 사놓으면 참 좋습니다!,보통이에요,보통이에요,보통이에요,보통이에요
1003,LV 3 두쩡,남성, 178cm, 70kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),5,논기모여도 어느정도는 따듯하고 가성비있는 코디를 연출할 수 있습니다. ,보통이에요,밝아요,선명해요,보통이에요
1004,LV 4 아진짜닉네임없,남성, 183cm, 64kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),5,아주 좋아요. 세일가에 살  수 있어서 더 만족스러웠습니다.,보통이에요,보통이에요,보통이에요,보통이에요
1005,LV 4 fluorite0,남성, 185cm, 86kg,(22FW) 2 TONE ARCH HOODIE GRAY,XL(논기모),5,원단이 튼튼하고 시보리가 잘 잡아주는것 같아요,보통이에요,보통이에요,보통이에요,보통이에요
1006,LV 5 zae.hoon_i,남성, 180cm, 79kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),4,후드티가 두꺼운편이여서 가을겨울에 입기 좋을 거 같아요 색감도 이뻐요,보통이에요,밝아요,흐려요,두꺼워요
1007,LV 3 뉴비_b7a7cbe2,남성, 173cm, 60kg,(22FW) 2 TONE ARCH HOODIE BLACK,M,5,너무 이쁘고 사길 잘했다는 마음이 드는 옷이에요,보통이에요,밝아요,선명해요,보통이에요
1008,LV 2 행복이빨꽉물어슛들어간다,여성, 167cm, 50kg,(22FW) 2 TONE ARCH HOODIE GRAY,M(논기모),5,요즘 유행하고 세일도 하길래 득템해봤습니다 왜 유행인지 알겠어요 마크 찐하고 예뻐요,보통이에요,보통이에요,선명해요,보통이에요
1009,LV 3 꿀감자전,남성, 176cm, 72kg,(22FW) 2 TONE ARCH HOODIE GRAY,XL(논기모),5,진짜 무난하고 어디든 잘 어울려요 하나쯤 있어야하는 머스트해브 아이템,보통이에요,보통이에요,보통이에요,보통이에요
1010,LV 3 뉴비_d4a38e31,남성, 181cm, 73kg,(22FW) 2 TONE ARCH HOODIE GRAY,M(논기모),5,색감도 괜찮고 편하게 입고다니기 좋을거 같습니다,작아요,보통이에요,보통이에요,보통이에요
1011,LV 3 썽딘,남성, 170cm, 68kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),5,무난한 회색 후드티입니다 어디에든 잘 어울립니다완전 정사이즈라 한치수 크게 가셔도 될거같아요,보통이에요,보통이에요,선명해요,보통이에요
1012,LV 3 뉴비_e437fd89cb15,남성, 178cm, 64kg,(22FW) 2 TONE ARCH HOODIE NAVY,L,5,늦가을에 입을 후드티 고민이면 괜찮은 선택일듯 싶습니다 검은색/회색 있으시면 네이비도 고려해볼만한듯,보통이에요,보통이에요,보통이에요,보통이에요
1013,LV 5 용인마대,남성, 176cm, 80kg,(22FW) 2 TONE ARCH HOODIE GRAY,XL(논기모),5,블프때 저렴하게 득템했어요. 평소 110 딱 정핏입니다.겨울 이너로 입기 좋을것같아요,보통이에요,밝아요,선명해요,보통이에요
1014,LV 3 라극,남성, 172cm, 76kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),4,딱 적당한 오버핏으로 입기 좋습니다 시보리가 너무 짱짱해서 늘려서 입는게 좀더 편하네요,보통이에요,보통이에요,선명해요,보통이에요
1015,LV 3 은브라더,남성, 165cm, 65kg,(22FW) 2 TONE ARCH HOODIE GRAY,M(논기모),5,톡톡한소재예요 기모는없지만 소재가 두터워서 핏이이뻐요,보통이에요,보통이에요,보통이에요,두꺼워요
1016,LV 3 응디1978,여성, 158cm, 55kg,(22FW) 2 TONE ARCH HOODIE GRAY,S(논기모),5,데일리템으로 자주 착용할거같아요 핏도 색감도 맘에들어요,보통이에요,보통이에요,보통이에요,보통이에요
1017,LV 5 zico96,남성, 183cm, 77kg,(22FW) 2 TONE ARCH HOODIE GRAY,XL(논기모),5,이번에 블프할때 세일해서 싸게 샀는데 시보리 짱짱하고 좋네요 코트 이너로 입어도 될거같아요,보통이에요,보통이에요,보통이에요,보통이에요
1018,LV 4 똑꾸꾸,남성, 170cm, 68kg,2 TONE ARCH HOODIE NAVY / STRIPE,L,5,싸이즈가 딱 박시하게 예쁩니다 물론 살집이 좀 있어서 그런지 모르겠지만 편하게 입고 다닐거 같네요,커요,보통이에요,선명해요,보통이에요
1019,LV 3 내일 월요일.,여성, 154cm, 38kg,(22FW) 2 TONE ARCH HOODIE OATMEAL,S(논기모),5,사진으로 보시다시피 존예에요 진짜완전 화이트는 아니고 오트밀 색임 ㅇㅇ유행하는 회색보단 오트밀이 더 예쁨,보통이에요,보통이에요,보통이에요,보통이에요
1020,LV 3 뉴비_d4a38e31,남성, 181cm, 73kg,(22FW) 2 TONE ARCH HOODIE GRAY,M(논기모),5,색감도 괜찮고 편하게 입고다니기 좋을거 같습니다,작아요,보통이에요,보통이에요,보통이에요
1021,LV 3 썽딘,남성, 170cm, 68kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),5,무난한 회색 후드티입니다 어디에든 잘 어울립니다완전 정사이즈라 한치수 크게 가셔도 될거같아요,보통이에요,보통이에요,선명해요,보통이에요
1022,LV 3 뉴비_e437fd89cb15,남성, 178cm, 64kg,(22FW) 2 TONE ARCH HOODIE NAVY,L,5,늦가을에 입을 후드티 고민이면 괜찮은 선택일듯 싶습니다 검은색/회색 있으시면 네이비도 고려해볼만한듯,보통이에요,보통이에요,보통이에요,보통이에요
1023,LV 5 용인마대,남성, 176cm, 80kg,(22FW) 2 TONE ARCH HOODIE GRAY,XL(논기모),5,블프때 저렴하게 득템했어요. 평소 110 딱 정핏입니다.겨울 이너로 입기 좋을것같아요,보통이에요,밝아요,선명해요,보통이에요
1024,LV 3 라극,남성, 172cm, 76kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),5,딱 적당한 오버핏으로 입기 좋습니다 시보리가 너무 짱짱해서 늘려서 입는게 좀더 편하네요,보통이에요,보통이에요,선명해요,보통이에요
1025,LV 3 은브라더,남성, 165cm, 65kg,(22FW) 2 TONE ARCH HOODIE GRAY,M(논기모),5,톡톡한소재예요 기모는없지만 소재가 두터워서 핏이이뻐요,보통이에요,보통이에요,보통이에요,두꺼워요
1026,LV 3 응디1978,여성, 158cm, 55kg,(22FW) 2 TONE ARCH HOODIE GRAY,S(논기모),5,데일리템으로 자주 착용할거같아요 핏도 색감도 맘에들어요,보통이에요,보통이에요,보통이에요,보통이에요
1027,LV 5 zico96,남성, 183cm, 77kg,(22FW) 2 TONE ARCH HOODIE GRAY,XL(논기모),5,이번에 블프할때 세일해서 싸게 샀는데 시보리 짱짱하고 좋네요 코트 이너로 입어도 될거같아요,보통이에요,보통이에요,보통이에요,보통이에요
1028,LV 4 똑꾸꾸,남성, 170cm, 68kg,2 TONE ARCH HOODIE NAVY / STRIPE,L,5,싸이즈가 딱 박시하게 예쁩니다 물론 살집이 좀 있어서 그런지 모르겠지만 편하게 입고 다닐거 같네요,커요,보통이에요,선명해요,보통이에요
1029,LV 3 내일 월요일.,여성, 154cm, 38kg,(22FW) 2 TONE ARCH HOODIE OATMEAL,S(논기모),5,사진으로 보시다시피 존예에요 진짜완전 화이트는 아니고 오트밀 색임 ㅇㅇ유행하는 회색보단 오트밀이 더 예쁨,보통이에요,보통이에요,보통이에요,보통이에요
1030,LV 5 이런내맴모르고,남성, 171cm, 74kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),5,무신사이벤트로 싸게 잘샀습니다 잘입을게요 편해요,보통이에요,보통이에요,선명해요,보통이에요
1031,LV 3 뉴비_7b2057c4d20e,남성, 162cm, 49kg,(22FW) 2 TONE ARCH HOODIE GRAY,M(논기모),5,이거 리얼 개 필수품 개조은듯 내수타일이야 ㅠ 꾸안꾸조아,보통이에요,보통이에요,보통이에요,보통이에요
1032,LV 3 힌새,남성, 182cm, 86kg,(22FW) 2 TONE ARCH HOODIE GRAY,XL(논기모),5,사이즈도 좋고 배송도 빠르고 모두 마음에 들어요.,보통이에요,보통이에요,보통이에요,보통이에요
1033,LV 5 뉴비_bfc94e23,남성, 172cm, 50kg,(22FW) 2 TONE ARCH HOODIE NAVY,M,5,톡톡하고 길이나 핏이 딱이네요.마른편인 저희아들한테는 예일옷이 핏이 예뻐서 거의 상의가 거의 예일이네요ㅎㅎ청바지나 트레이닝에 다 잘 어울리고 교복위에도 잘 입고 다녀요~,보통이에요,보통이에요,보통이에요,보통이에요
1034,LV 3 J feel,남성, 182cm, 72kg,(22FW) 2 TONE ARCH HOODIE GRAY,XL(논기모),5,후드티 핏 좋아요. 검정색 추가 구매했습니다. 제 사이즈에 XL 사이즈는 살짝 오버핏 입니다.,보통이에요,보통이에요,보통이에요,보통이에요
1035,LV 3 LGH_302,남성, 180cm, 70kg,(22FW) 2 TONE ARCH HOODIE GRAY,XL(논기모),5,편하게 입고 다니기 좋네요. 앞으로 애용할 거 같아요.,보통이에요,보통이에요,보통이에요,보통이에요
1036,LV 4 극세사이블,남성, 166cm, 66kg,(22FW) 2 TONE ARCH HOODIE GRAY,M(논기모),5,국민 후드티 괜찮은 가격에 잘 샀어요! 적당히 두껍고 따숩해요 ㅎㅎ,보통이에요,보통이에요,보통이에요,보통이에요
1037,LV 3 루키_edda55315d33,여성, 165cm, 60kg,(22FW) 2 TONE ARCH HOODIE BLACK,S,5,"간절기에 껴입기 좋고 적당한 두께에 만족합니다, 옷이 좀 크지만 이뻐요",커요,어두워요,선명해요,보통이에요
1038,LV 3 뉴비_8e2b2166ff84,남성, 172cm, 70kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),5,소매부분이 많이 길지만 디자인은 똑같고 편안합니다,커요,보통이에요,선명해요,보통이에요
1039,LV 3 db H,여성, 165cm, 30kg,(22FW) 2 TONE ARCH HOODIE BLACK,L,5,도톰해서 안에 히트텍같은거 입으면 한겨울까지도 가능할 것 같아요! 디자인도 심플하니 귀여워서 넘 좋습니다~ 오버핏으로 입기 좋아요,보통이에요,보통이에요,보통이에요,두꺼워요
1040,LV 4 제이민 J-MIN,남성, 166cm, 60kg,(22FW) 2 TONE ARCH HOODIE GRAY,M(논기모),5,예일과 함께라면 어떤 계절이든 이너로 찰떡이에요!,보통이에요,보통이에요,보통이에요,보통이에요
1041,LV 3 나야유,여성, 167cm, 52kg,(22FW) 2 TONE ARCH HOODIE GRAY,S(논기모),5,이쁨 간지남 앞에로고도이쁨 소재도 두툼 아들위해구매 사진은 엄마가대신 좋아요,보통이에요,보통이에요,선명해요,두꺼워요
1042,LV 3 Kimhoyo,남성, 167cm, 62kg,(22FW) 2 TONE ARCH HOODIE GRAY,M(논기모),5,핏이 프리하게 나와서 너무 편하게 잘 입고 있습니다!,보통이에요,밝아요,선명해요,보통이에요
1043,LV 3 제이름입니다,여성, 165cm, 70kg,(22FW) 2 TONE ARCH HOODIE BLACK,XL,5,이거 왜 안 사요. 핏 정말 미쳤다고여. 다들 얼른 사세요.,커요,보통이에요,선명해요,보통이에요
1044,LV 3 신유환님,남성, 163cm, 65kg,(22FW) 2 TONE ARCH HOODIE BLACK,M,5,일단 옷감이 되게 부드러운거같고요그리고 팔이 길어서좋은거같네요,보통이에요,밝아요,선명해요,보통이에요
1045,LV 3 ejfzot,남성, 180cm, 80kg,(22FW) 2 TONE ARCH HOODIE GRAY,XL(논기모),5,다른 브랜드 보다 더 도톰해서 핏을 잘 잡아주어 좋습니다.,보통이에요,보통이에요,보통이에요,보통이에요
1046,LV 3 썬s00,남성, 173cm, 70kg,(22FW) 2 TONE ARCH HOODIE GRAY,XL(논기모),5,사이즈도 완전 딱이고 색상도 좋아요. 너무 얇지도 두껍지도 않아 좋아요,보통이에요,보통이에요,선명해요,보통이에요
1047,LV 3 뉴비_d70abf3f,여성, 154cm, 46kg,(22FW) 2 TONE ARCH HOODIE GRAY,M(논기모),5,짱귀엽고 퀄리티 아주 좋아오 좋은가격에 잘산거 같아요,보통이에요,보통이에요,보통이에요,보통이에요
1048,LV 6 구칠공구일육,여성, 155cm, 45kg,(22FW) 2 TONE ARCH HOODIE NAVY,S,5,155cm 46~7kg 기준 S사이즈 적당합니다!,보통이에요,보통이에요,보통이에요,보통이에요
1049,LV 4 히이랴앗,남성, 171cm, 65kg,(22FW) 2 TONE ARCH HOODIE GRAY,XL(논기모),5,평소 l사이즈로 오버하게 입는데 이 옷은 한사이즈업 더 해서xl하니까 핏 딱 이쁘게 잡힙니다 한사이즈업 추천이용,보통이에요,보통이에요,보통이에요,보통이에요
1050,LV 3 포료룔,남성, 178cm, 79kg,2 TONE ARCH HOODIE IVORY / STRIPE,XL,5,"화이트 기대하고 싰는데 조금 노란끼 있어요. 178, 79 남자친구가 입었을때 팔이 조금 긴편이고 몸에 잘 맞았었어용 ",보통이에요,보통이에요,선명해요,보통이에요
1051,LV 3 포료룔,여성, 168cm, 53kg,2 TONE ARCH HOODIE NAVY / STRIPE,L,5,안에 기모가 없어서 추운 날씨에는 안에좀 껴입어야할것같아요! 팔이 조금 긴 편이고 제 키에 엉덩이 딱 덮는 길이라 오버핏으로 입기 딱 좋아요,커요,보통이에요,선명해요,보통이에요
1052,LV 3 지환림,남성, 174cm, 93kg,(22FW) 2 TONE ARCH HOODIE LIGHT KHAKI,XL,5,체격이 많이 큰 편이라 걱정했는데 사이즈 딱좋고 너무마음에 듭니다!!,보통이에요,보통이에요,선명해요,보통이에요
1053,LV 5 마커스90,여성, 164cm, 56kg,(22FW) 2 TONE ARCH HOODIE GRAY,S(논기모),5,여자친구 사준거였는데 예쁩니다길가다 외국인이 예일대 무슨 전공이냐고 물어보는..ㅎㅎ,보통이에요,보통이에요,보통이에요,보통이에요
1054,LV 3 강노노,여성, 153cm, 44kg,2 TONE ARCH HOODIE GRAY / ROYAL BLUE,M,5,너무 이쁘게 입었어요.넉넉하게 오버핏이고 밑단 시보리가 너무 조이지도 헐렁하지도 않아 불편함 없이 기장을 조절할 수 있어 좋았습니다,보통이에요,보통이에요,선명해요,보통이에요
1055,LV 3 yooooor,여성, 163cm, 55kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),5,오버핏 좋아하시면 한 치수 큰 걸로 입으셔도 될 듯 저는 휘뚜루마뚜루 잘 입고 다녀요 그냥 너무 이쁜듯,커요,보통이에요,선명해요,보통이에요
1056,LV 2 뉴비_8638e8039c25,남성, 171cm, 53kg,(22FW) 2 TONE ARCH HOODIE GRAY,M(논기모),5,예일 후드티 정말 예쁘고원단도 톡톡하고 좋아요아들 사줬는데 이쁘네요빨래하는데 모자 조이는 줄이 빠졌어요빨래하실때 조심하세유,보통이에요,보통이에요,보통이에요,보통이에요
1057,LV 3 뉴비_3a1221dd437a,남성, 180cm, 65kg,(22FW) 2 TONE ARCH HOODIE GRAY,M(논기모),5,핏도 좋고 무슨 옷이랑도 잘 어울려서 평소에 입고 다니기 편함(무난무난) ,작아요,보통이에요,선명해요,보통이에요
1058,LV 3 정경경,남성, 170cm, 80kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),5,오버핏으로 나온거 같아요 !두껍고 질 좋아요 ! 가을 겨울 딱 입니다 ~~,커요,보통이에요,보통이에요,두꺼워요
1059,LV 3 은비비디바비디부,여성, 170cm, 60kg,(22FW) 2 TONE ARCH HOODIE BLACK,XL,4,동생이 입고다녀요 맘에 드나봐요유 키 180임미다,보통이에요,보통이에요,보통이에요,보통이에요
1060,LV 3 뉴비_bd58fe18,여성, 160cm, 70kg,(22FW) 2 TONE ARCH HOODIE BLACK,XL,5,시보리도 짱짱하고 조아요 근데 길거리 다니면 커플티인 사람이 쫌 많아요..ㅋㅋ,보통이에요,보통이에요,보통이에요,보통이에요
1061,LV 3 카미이이,여성, 157cm, 42kg,(22FW) 2 TONE ARCH HOODIE GRAY,S(논기모),5,가을에 내가 후드티와 회색 점프 바지를 입었다.  좋네 ㅋㅋ,보통이에요,보통이에요,보통이에요,보통이에요
1062,LV 4 뉴비_71c6352f8b8f,남성, 172cm, 47kg,2 TONE ARCH HOODIE GRAY / ROYAL BLUE,S,5,재질이 톡톡해서 입었을때 핏이 예뻐요.세탁해도 변형없고 따뜻하고 편합니다.,보통이에요,보통이에요,선명해요,두꺼워요
